"testing","fold","env","individual","observed","predicted"
5,1,"14DS",96,216,213.639
6,1,"14DS",70,196,194.573
8,1,"14DS",15,192.7,191.057
12,1,"14DS",33,228.3,193.28
18,1,"14DS",57,190.7,201.599
22,1,"14DS",112,197,201.958
23,1,"14DS",77,202.3,191.382
27,1,"14DS",13,197.3,190.996
28,1,"14DS",14,197,193.017
31,1,"14DS",148,186,189.523
32,1,"14DS",158,211.7,219.548
33,1,"14DS",90,193,196.339
40,1,"14DS",68,199,213.305
45,1,"14DS",65,203.7,207.092
46,1,"14DS",60,204.7,207.061
51,1,"14DS",76,202,204.284
54,1,"14DS",172,215,204.171
59,1,"14DS",69,215,212.032
70,1,"14DS",161,214,214.893
73,1,"14DS",11,198.7,194.221
78,1,"14DS",27,209.3,201.766
81,1,"14DS",165,204,190.971
84,1,"14DS",159,198.3,208.53
88,1,"14DS",89,220,211.4
97,1,"14WW",139,208.3,204.777
98,1,"14WW",38,179.7,196.292
102,1,"14WW",125,183,185.326
103,1,"14WW",83,199,196.242
115,1,"14WW",25,200.3,199.471
118,1,"14WW",6,184,188.109
121,1,"14WW",28,193.3,197.984
124,1,"14WW",145,201,201.15
130,1,"14WW",173,196,190.289
134,1,"14WW",66,195.3,193.877
137,1,"14WW",81,203.7,210.76
139,1,"14WW",4,182.7,195.263
143,1,"14WW",42,201.7,192.198
146,1,"14WW",30,196.7,193.96
155,1,"14WW",135,177.7,191.356
169,1,"14WW",67,194,201.478
171,1,"14WW",2,181.3,184.399
174,1,"14WW",143,188,184.488
182,1,"14WW",141,192.7,196.486
184,1,"14WW",58,196,200.834
209,1,"16DS",128,169.67,180.588
215,1,"16DS",1,184.67,175.669
216,1,"16DS",154,186.33,177.665
242,1,"16DS",53,181.67,185.174
243,1,"16DS",54,189.67,198.312
246,1,"16DS",156,187.33,180.48
254,1,"16DS",3,186,169.691
271,1,"16DS",78,169.33,180.797
282,1,"16DS",97,196.67,177.907
291,1,"16WW",17,203.33,188.141
292,1,"16WW",40,210.33,187.137
293,1,"16WW",94,200,191.657
296,1,"16WW",29,220,197.835
307,1,"16WW",85,159.67,188.852
314,1,"16WW",61,208.33,205.6
316,1,"16WW",37,199,189.131
324,1,"16WW",47,202,199.244
325,1,"16WW",55,206.67,200.791
335,1,"16WW",64,201,195.796
338,1,"16WW",18,179,204.64
340,1,"16WW",95,207.33,198.504
343,1,"16WW",87,199.67,194.96
344,1,"16WW",35,189,198.126
348,1,"16WW",48,179.67,187.61
355,1,"16WW",123,147.67,78.113
356,1,"16WW",93,180.67,190.296
359,1,"16WW",107,186,193.902
367,1,"16WW",52,202.67,212.235
368,1,"16WW",131,183.33,176.412
372,1,"16WW",5,193.67,188.956
379,1,"16WW",19,190,190.84
24,2,"14DS",87,202.3,205.291
26,2,"14DS",42,200.7,203.911
34,2,"14DS",95,214.3,207.919
35,2,"14DS",67,213.7,206.412
56,2,"14DS",48,201,192.689
58,2,"14DS",3,197.3,194.102
65,2,"14DS",121,132.7,127.988
72,2,"14DS",136,201.3,196.999
77,2,"14DS",123,97.7,114.716
83,2,"14DS",141,202.3,205.119
87,2,"14DS",47,208.3,208.03
91,2,"14DS",2,198.3,189.323
95,2,"14DS",36,205.3,206.353
96,2,"14DS",78,191.3,201.127
101,2,"14WW",60,193,193.576
107,2,"14WW",37,195.7,190.668
108,2,"14WW",138,190,176.065
114,2,"14WW",16,218.3,192.539
127,2,"14WW",61,206.7,206.674
129,2,"14WW",142,195,189.067
131,2,"14WW",15,179.3,181.028
138,2,"14WW",68,204,196.218
145,2,"14WW",156,200.7,189.085
147,2,"14WW",177,193.3,188.258
156,2,"14WW",33,204,187.404
162,2,"14WW",85,189.3,179.617
166,2,"14WW",65,189,197.622
173,2,"14WW",19,182,191.177
176,2,"14WW",165,187.7,182.449
187,2,"14WW",69,207.3,200.481
189,2,"14WW",159,200,195.085
195,2,"16DS",173,173.67,180.378
204,2,"16DS",25,181,190.65
207,2,"16DS",107,186.33,180.016
210,2,"16DS",72,182.33,184.438
214,2,"16DS",148,164.67,170.06
218,2,"16DS",17,198.67,174.809
219,2,"16DS",139,193.33,194.209
225,2,"16DS",24,180.67,188.211
228,2,"16DS",26,188.33,187.068
231,2,"16DS",133,182.33,173.719
232,2,"16DS",4,180.67,179.769
241,2,"16DS",5,189,177.541
247,2,"16DS",66,186.33,178.654
248,2,"16DS",90,179.33,174.785
256,2,"16DS",114,192,195.466
258,2,"16DS",125,170.67,175.36
259,2,"16DS",103,184.67,193.701
269,2,"16DS",112,180,181.246
273,2,"16DS",40,161.67,185.846
277,2,"16DS",52,190,202.912
285,2,"16DS",93,194.33,173.346
288,2,"16DS",9,191.33,182.635
289,2,"16WW",75,177,188.203
294,2,"16WW",145,214,199.57
302,2,"16WW",106,206.67,202.885
303,2,"16WW",92,192.33,192.221
305,2,"16WW",53,186,200.573
306,2,"16WW",82,182,197.222
321,2,"16WW",154,192,190.345
326,2,"16WW",11,191.67,185.331
327,2,"16WW",89,203,204.318
328,2,"16WW",14,179,189.148
333,2,"16WW",128,183,194.319
345,2,"16WW",83,190,197.935
346,2,"16WW",27,189,195.548
347,2,"16WW",57,180,193.971
352,2,"16WW",10,161.67,178.328
353,2,"16WW",172,185,202.399
361,2,"16WW",38,189.33,195.228
362,2,"16WW",70,194,183.927
371,2,"16WW",76,197.33,194.678
377,2,"16WW",20,183.33,191.501
384,2,"16WW",8,187.67,194.563
2,3,"14DS",18,222.7,202.873
11,3,"14DS",142,209,196.301
14,3,"14DS",72,200,204.921
20,3,"14DS",25,202.7,208.985
21,3,"14DS",103,208.3,212.189
29,3,"14DS",28,210.3,204.203
41,3,"14DS",30,204.7,201.784
42,3,"14DS",177,207.7,198.793
43,3,"14DS",6,191,197.024
50,3,"14DS",125,190.3,193.551
64,3,"14DS",97,202,200.175
67,3,"14DS",83,213,202.085
69,3,"14DS",138,184.3,189.03
71,3,"14DS",82,208.7,201.263
79,3,"14DS",20,199.7,196.253
80,3,"14DS",58,211.3,207.434
86,3,"14DS",173,206,197.171
104,3,"14WW",24,199.7,195.974
105,3,"14WW",106,203.7,200.755
119,3,"14WW",94,198.3,191.369
133,3,"14WW",9,183.7,197.002
136,3,"14WW",161,197,207.325
140,3,"14WW",11,180,186.444
148,3,"14WW",54,211.3,205.442
150,3,"14WW",14,187.3,183.487
153,3,"14WW",13,172.3,185.85
154,3,"14WW",26,190,201.093
157,3,"14WW",52,219.3,207.162
158,3,"14WW",112,192.3,190.607
159,3,"14WW",8,188,194.603
164,3,"14WW",128,193.7,188.476
167,3,"14WW",92,178,193.826
172,3,"14WW",93,175,193.118
175,3,"14WW",96,199,206.082
191,3,"14WW",17,181,193.744
193,3,"16DS",37,161,188.806
194,3,"16DS",143,167,177.349
196,3,"16DS",29,184,193.622
200,3,"16DS",75,172.33,175.044
202,3,"16DS",123,0,114.546
205,3,"16DS",89,195.67,192.845
211,3,"16DS",69,181.67,196.686
213,3,"16DS",64,188.67,185.73
217,3,"16DS",141,188.67,184.729
226,3,"16DS",61,188,198.832
237,3,"16DS",131,164.33,169.738
239,3,"16DS",10,168.67,160.635
240,3,"16DS",55,190.67,191.156
249,3,"16DS",35,186,187.298
252,3,"16DS",48,183.67,173.345
261,3,"16DS",158,197.67,196.776
264,3,"16DS",76,187,183.044
265,3,"16DS",135,179.67,177.564
266,3,"16DS",70,184,171.719
274,3,"16DS",15,174,171.382
279,3,"16DS",16,182.67,191.481
297,3,"16WW",121,92,123.871
299,3,"16WW",66,194.33,192.131
304,3,"16WW",133,191,187.112
311,3,"16WW",1,189,189.07
312,3,"16WW",136,191,188.805
320,3,"16WW",60,201,195.281
329,3,"16WW",42,188.33,196.635
330,3,"16WW",114,210.33,205.207
342,3,"16WW",156,189,194.467
350,3,"16WW",33,163.67,201.383
351,3,"16WW",3,161.67,191.904
365,3,"16WW",81,205,210.125
366,3,"16WW",148,181,179.642
374,3,"16WW",36,201.67,198.364
378,3,"16WW",77,178,187.739
381,3,"16WW",139,210.67,204.137
1,4,"14DS",29,214.3,208.223
3,4,"14DS",93,203.3,197.653
7,4,"14DS",106,200,214.091
10,4,"14DS",139,214.7,213.398
16,4,"14DS",26,218.7,205.096
19,4,"14DS",64,199,207.543
25,4,"14DS",1,199,197.028
30,4,"14DS",5,192.3,200.97
37,4,"14DS",16,220,204.454
44,4,"14DS",8,205.7,201.99
47,4,"14DS",55,216,208.498
48,4,"14DS",133,206.7,193.834
49,4,"14DS",114,209,219.157
62,4,"14DS",17,196.7,200.252
68,4,"14DS",9,197.3,204.666
85,4,"14DS",61,212,217.678
89,4,"14DS",143,198.3,192.519
90,4,"14DS",35,202.7,207.566
93,4,"14DS",81,215.3,220.981
100,4,"14WW",70,173.7,184.78
106,4,"14WW",172,198,198.917
109,4,"14WW",20,189.3,190.573
111,4,"14WW",76,203.7,190.552
112,4,"14WW",18,214,196.583
113,4,"14WW",158,220,204.817
117,4,"14WW",136,177.7,189.205
122,4,"14WW",27,192.7,193.417
123,4,"14WW",10,174.3,173.679
125,4,"14WW",131,181.7,178.48
126,4,"14WW",36,199.3,195.747
141,4,"14WW",121,101.3,128.057
144,4,"14WW",154,186.3,191.446
152,4,"14WW",148,166.3,184.601
163,4,"14WW",3,186.7,185.745
165,4,"14WW",48,189.3,183.244
170,4,"14WW",47,193.3,200.355
177,4,"14WW",40,202.3,189.659
178,4,"14WW",97,186,192.325
180,4,"14WW",107,191.3,191.398
181,4,"14WW",90,172.7,191.522
186,4,"14WW",53,200.3,195.044
188,4,"14WW",75,186,184.671
192,4,"14WW",123,89.7,110.439
197,4,"16DS",159,187.33,186.473
198,4,"16DS",85,177.67,170.506
201,4,"16DS",58,190.33,186.57
203,4,"16DS",87,188.67,182.307
221,4,"16DS",19,185.33,178.441
222,4,"16DS",68,198,185.575
223,4,"16DS",28,185.67,184.481
227,4,"16DS",92,179.33,179.458
233,4,"16DS",145,178.33,191.574
235,4,"16DS",14,160,179.068
238,4,"16DS",11,173.67,173.012
244,4,"16DS",177,193.67,176.534
253,4,"16DS",95,187,187.176
255,4,"16DS",94,183,182.175
257,4,"16DS",67,191.33,187.001
260,4,"16DS",82,199.67,177.286
262,4,"16DS",38,188.67,180.074
267,4,"16DS",65,190.33,186.21
270,4,"16DS",77,163,177.781
272,4,"16DS",165,144.67,182.204
275,4,"16DS",33,172,182.122
278,4,"16DS",60,195.67,180.586
287,4,"16DS",57,183,178.421
300,4,"16WW",125,186,185.744
301,4,"16WW",2,187,178.652
308,4,"16WW",142,159.67,198.022
313,4,"16WW",96,213,202.346
315,4,"16WW",25,203,198.815
317,4,"16WW",24,203,197.344
318,4,"16WW",4,208.67,185.858
319,4,"16WW",138,182.67,180.052
322,4,"16WW",30,198.33,190.698
331,4,"16WW",135,193,188.315
332,4,"16WW",103,201,203.616
337,4,"16WW",78,191.33,190.107
339,4,"16WW",6,186.67,190.221
370,4,"16WW",54,210.67,205.436
373,4,"16WW",72,198.33,193.273
375,4,"16WW",173,197,187.234
380,4,"16WW",161,206.33,203.766
382,4,"16WW",13,196,179.759
4,5,"14DS",107,205.7,201.612
9,5,"14DS",40,202.3,202.356
13,5,"14DS",52,224,220.445
15,5,"14DS",85,204,190.992
17,5,"14DS",53,211.7,203.364
36,5,"14DS",66,201,200.175
38,5,"14DS",128,194.3,204.303
39,5,"14DS",10,177,184.999
52,5,"14DS",38,203,202.697
53,5,"14DS",92,199,201.366
55,5,"14DS",156,200.3,203.015
57,5,"14DS",24,204.3,207.635
60,5,"14DS",131,181.7,190.402
61,5,"14DS",19,202.3,200.954
63,5,"14DS",75,185.7,197.574
66,5,"14DS",4,201.7,200.506
74,5,"14DS",54,214.7,217.529
75,5,"14DS",94,197.3,204.73
76,5,"14DS",145,205.7,210.843
82,5,"14DS",154,201.3,198.872
92,5,"14DS",135,196.3,200.09
94,5,"14DS",37,205.7,201.663
99,5,"14WW",55,193.3,202.511
110,5,"14WW",114,213.7,203.819
116,5,"14WW",133,180.7,187.348
120,5,"14WW",72,205,191.529
128,5,"14WW",1,188.7,186.016
132,5,"14WW",89,196.3,202.769
135,5,"14WW",29,208.7,197.977
142,5,"14WW",5,178,194.12
149,5,"14WW",95,200.3,196.444
151,5,"14WW",82,198.3,191.368
160,5,"14WW",35,199.7,196.726
161,5,"14WW",57,200,187.557
168,5,"14WW",64,202.7,194.723
179,5,"14WW",77,177,188.916
183,5,"14WW",87,199.3,192.387
185,5,"14WW",103,202,203.196
190,5,"14WW",78,192.7,188.736
199,5,"16DS",161,200.67,191.523
206,5,"16DS",172,185,188.011
208,5,"16DS",136,183.33,174.477
212,5,"16DS",2,190,164.271
220,5,"16DS",30,188,179.054
224,5,"16DS",18,166,195.537
229,5,"16DS",138,160,173.161
230,5,"16DS",81,192.33,201.572
234,5,"16DS",121,70.67,123.4
236,5,"16DS",96,191.67,192.984
245,5,"16DS",47,202.33,184.81
250,5,"16DS",36,192,182.649
251,5,"16DS",83,189,181.918
263,5,"16DS",27,188.33,179.991
268,5,"16DS",20,181,177.486
276,5,"16DS",13,169.67,172.731
280,5,"16DS",142,181.33,179.415
281,5,"16DS",42,186,182.478
283,5,"16DS",106,196.67,188.908
284,5,"16DS",8,195.67,177.935
286,5,"16DS",6,176,178.798
290,5,"16WW",69,204,202.152
295,5,"16WW",158,209,206.496
298,5,"16WW",159,196,196.487
309,5,"16WW",58,203.33,197.272
310,5,"16WW",67,194.67,199.127
323,5,"16WW",141,198.67,193.358
334,5,"16WW",97,204.33,186.924
336,5,"16WW",16,195,198.695
341,5,"16WW",165,193.33,184.172
349,5,"16WW",15,181.67,181.906
354,5,"16WW",143,186.33,183.811
357,5,"16WW",9,200.33,190.669
358,5,"16WW",90,190,187.103
360,5,"16WW",65,196,199.15
363,5,"16WW",177,195,188.676
364,5,"16WW",28,204.33,192.65
369,5,"16WW",68,201.33,198.226
376,5,"16WW",112,189.33,193.132
383,5,"16WW",26,204.67,196.253
